ID,Base_salary,predictions
1352,210000,186813.24
1353,214000,209810.05
1354,142000,140565.99
1355,154000,172264.63
1356,95000,150595.49
1357,145000,145187.61
1358,175000,173620.69
1359,5e+05,188490.52
1360,234000,187497.7
1361,70000,81090.84
1362,196000,213546.13
1363,230000,203307.17
1364,190000,145878.13
1365,130000,108672.47
1366,135000,126411.63
1367,125000,119882.22
1368,2e+05,177798.19
1369,250000,221871.02
1370,176000,170954.71
1371,250000,235148.43
1372,71000,105875.35
1373,180000,135327.84
1374,125000,142779.3
1375,115000,140204.77
1376,150000,125386.41
1377,90000,103471.91
1378,160000,158554.01
1379,118000,119871.83
1380,78000,80304.05
1381,150000,164043.14
1382,189000,164046.58
1383,150000,135535.19
1384,178000,211538.33
1385,130000,113804.74
1386,134000,160591.85
1387,1e+05,133889.44
1388,170000,177478.22
1389,205000,173723.42
1390,135000,142779.3
1391,85000,122295.83
1392,180000,187685.34
1393,85000,60811.31
1394,135000,143427.55
1395,125000,143919.47
1396,210000,214344.02
1397,25000,47153.37
1398,160000,160881
1399,88000,109254.49
1400,140000,125386.41
1401,120000,133811.3
1402,210000,174929.81
1403,137000,145292.56
1404,131000,121895.43
1405,74000,83211.13
1406,33000,56857.21
1407,28000,82613.75
1408,175000,170350.84
1409,128000,125386.41
1410,152000,132525.29
1411,170000,158322.56
1412,165000,206821.23
1413,171000,213214.56
1414,150000,195964.85
1415,120000,127498.83
1416,120000,138272.75
1417,105000,115354.95
1418,137000,146506.06
1419,210000,167558.5
1420,150000,166437.64
1421,113000,124835.97
1422,183000,206641.33
1423,130000,146506.06
1424,150000,183272.47
1425,230000,184237.26
1426,170000,167082.36
1427,70000,90988.65
1428,140000,154058.26
1429,140000,146564.87
1430,103000,112482.3
1431,170000,200556.06
1432,52000,57525.72
1433,89000,143792.5
1434,114000,132295.57
1435,115000,124502.11
1436,2e+05,178692.78
1437,124000,138873.42
1438,46000,91202.46
1439,191000,186419.7
1440,205000,169427.32
1441,190000,172415.16
1442,70000,86622.12
1443,155000,148449.14
1444,196000,161383.96
1445,120000,110327.31
1446,2e+05,161438.02
1447,175000,160769.79
1448,134000,166427.18
1449,110000,126107.22
1450,185000,142633.6
1451,124000,99032.44
1452,170000,173267.76
1453,185000,183586.62
1454,49000,97892.04
1455,67000,79914.7
1456,115000,101346.43
1457,36000,86909.83
1458,135000,161735.61
1459,120000,116484.93
1460,32000,35806.1
1461,125000,140524.65
1462,215000,200005.65
1463,175000,208156.68
1464,205000,212153.33
1465,137000,138410.4
1466,180000,181571.05
1467,176000,164775.65
1468,60000,71255.91
1469,165000,167374.74
1470,140000,146687.37
1471,145000,130842.41
1472,142000,153548.47
1473,2e+05,233679.59
1474,240000,180071.27
1475,130000,134328.73
1476,150000,135327.79
1477,117000,92649.81
1478,190000,173164.83
1479,176000,192401.69
1480,160000,176492.79
1481,162000,141853.96
1482,165000,150060.75
1483,126000,139356.04
1484,120000,127173.91
1485,135000,142565.93
1486,158000,175494.9
1487,170000,142123.3
1488,132000,185466.98
1489,120000,119833.82
1490,117000,142905.13
1491,215000,164704.42
1492,106000,118408.55
1493,134000,142624.42
1494,165000,154745.5
1495,170000,195501.29
1496,168000,172222.92
1497,110000,113654.75
1498,515000,364298.69
1499,129000,150075.51
1500,267000,237494.94
1501,156000,157342.79
1502,210000,196338.52
1503,133000,187534.87
1504,150000,142523.61
1505,49000,88278.45
1506,95000,75036.01
1507,135000,125369.09
1508,140000,152856.74
1509,2e+05,185256.16
1510,60000,50137.26
1511,93000,84568.6
1512,1e+05,132861.27
1513,140000,158068.94
1514,132000,130736.29
1515,171000,163983.91
1516,203000,184190.88
1517,85000,113990.83
1518,190000,177503.46
1519,160000,171870.49
1520,240000,194636.14
1521,92000,113323.39
1522,120000,130596.34
1523,130000,126960.57
1524,226000,162496.63
1525,60000,90918.46
1526,63000,101025.72
1527,170000,138970.65
1528,105000,113804.74
1529,160000,170494.97
1530,111000,118884.26
1531,94000,122258.49
1532,160000,192176.67
1533,141000,144559.74
1534,210000,170218.44
1535,105000,115876.15
1536,150000,191011.69
1537,63000,74758.08
1538,175000,160536.92
1539,182000,192661.18
1540,164000,142779.3
1541,144000,160012.56
1542,142000,145187.61
1543,158000,174679.98
1544,210000,196579.79
1545,125000,127673.73
1546,103000,92753.78
1547,210000,192806.21
1548,110000,114551.9
1549,135000,124835.97
1550,220000,207681.97
1551,195000,178815.39
1552,252000,136847.4
1553,175000,177309.74
1554,204000,148236.64
1555,145000,165320.56
1556,80000,124458.02
1557,118000,165731.28
1558,146000,151637.02
1559,2e+05,146974.05
1560,138000,170222.65
1561,110000,123758.86
1562,223000,211400.74
1563,108000,114551.9
1564,180000,172673.84
1565,190000,172461.72
1566,117000,141777.17
1567,123000,141288.17
1568,160000,173717.48
1569,83000,123302.86
1570,193000,158202.4
1571,92000,118408.55
1572,180000,176374.67
1573,126000,167518.06
1574,170000,193079.01
1575,120000,135951.62
1576,177000,158738.75
1577,135000,135308.33
1578,105000,97294.68
1579,127000,151126.36
1580,220000,204247.54
1581,178000,164274.44
1582,158000,150976.21
1583,90000,104231.94
1584,126000,146194.63
1585,94000,117975.13
1586,150000,144794.52
1587,2e+05,194015.4
1588,152000,143958.69
1589,145000,145938.53
1590,173000,143985.51
1591,116000,146443.17
1592,190000,184915.91
1593,145000,139653.7
1594,135000,130820.11
1595,119000,161064.52
1596,195000,203257.17
1597,140000,169773.38
1598,155000,142905.13
1599,2e+05,211069.27
1600,107000,131953.08
1601,115000,126672.84
1602,139000,128744.58
1603,132000,125492.32
1604,166000,163735.46
1605,135000,152365.11
1606,180000,122116.27
1607,123000,112759
1608,136000,126120.18
1609,2e+05,144006.8
1610,170000,178251.04
1611,155000,184032.99
1612,185000,165572.34
1613,175000,179961.88
1614,68000,44879.9
1615,138000,136226.09
1616,180000,186157.43
1617,138000,139188.25
1618,190000,213137.88
1619,132000,148580.43
1620,120000,133295.39
1621,157000,159401.87
1622,160000,144095.42
1623,205000,178271.19
1624,95000,87447.02
1625,152000,132303.38
1626,160000,156997.94
1627,198000,212877.27
1628,132000,160996.39
1629,120000,129098.67
1630,220000,217333.87
1631,210000,200983.95
1632,43000,52963.86
1633,170000,166156.08
1634,174000,150679.76
1635,165000,157834.64
1636,141000,150197.84
1637,210000,184511.25
1638,125000,124935.62
1639,121000,133823.83
1640,215000,178014.9
1641,98000,105970.25
1642,180000,204858.33
1643,120000,114551.9
1644,128000,132188.13
1645,155000,137937.81
1646,180000,178835.19
1647,185000,165048.35
1648,110000,124835.97
1649,29000,44610.09
1650,3e+05,202953.81
1651,190000,198360.84
1652,145000,157447.51
1653,123000,122865.61
1654,50000,104490.28
1655,140000,141229.53
1656,95000,102213.42
1657,130000,111760.71
1658,145000,164326.1
1659,110000,111717.4
1660,255000,209393.27
1661,120000,197734.75
1662,103000,136848.93
1663,182000,173183.52
1664,160000,191581.04
1665,107000,133545.71
1666,275000,182304.61
1667,107000,92823.99
1668,180000,184820.34
1669,65000,73519.86
1670,240000,209141.35
1671,137000,143427.55
1672,197000,198638.78
1673,130000,135984.05
1674,153000,159000.48
1675,198000,159702.96
1676,110000,129794.08
1677,138000,139085.44
1678,151000,152497.76
1679,120000,118408.55
1680,136000,157834.64
1681,160000,140698.6
1682,177000,227204.83
1683,151000,120334.31
1684,144000,131953.08
1685,150000,146441.18
1686,150000,141742.14
1687,137000,108978.59
1688,5e+05,411608.92
1689,130000,131604.36
1690,160000,143692.47
1691,311000,216197.04
1692,137000,133385.44
1693,2e+05,203307.17
1694,160000,161735.61
1695,160000,125288.94
1696,117000,167192.46
1697,161000,139627.55
1698,120000,92358.16
1699,160000,172611.04
1700,166000,177305.83
1701,145000,147352.05
1702,82000,65471.83
1703,1e+05,133742.27
1704,46000,54384.68
1705,150000,140207.36
1706,187000,206851.99
1707,132000,185245.77
1708,1e+05,65992.52
1709,150000,141853.96
1710,23000,35811.64
1711,69000,68634.25
1712,120000,159017.15
1713,127000,122401.68
1714,240000,172653.93
1715,120000,113776.87
1716,137000,142796.9
1717,140000,153632.47
1718,125000,131563.54
1719,109000,128750.75
1720,128000,152856.74
1721,120000,148716.89
1722,142000,141853.96
1723,76000,92059
1724,156000,145292.56
1725,137000,175633.36
1726,181000,189945.71
1727,165000,132303.38
1728,212000,192618.16
1729,175000,172407.28
1730,210000,202908.58
1731,150000,184811.18
1732,145000,130736.29
1733,50000,72395.39
1734,60000,90665.12
1735,136000,149190.58
1736,160000,171392.12
1737,126000,119806.55
1738,185000,173858.33
1739,180000,165595.44
1740,188000,170350.84
1741,235000,179163.04
1742,125000,131959.13
1743,144000,134634.39
1744,132000,118731.84
1745,110000,116587.14
1746,2e+05,193063
1747,78000,88821.25
1748,120000,129724.09
1749,155000,108056.11
1750,160000,190038.96
1751,145000,136494.95
1752,115000,130690.07
1753,250000,206995.1
1754,128000,98236.75
1755,149000,161735.61
1756,165000,181053.57
1757,71000,52121.09
1758,144000,122941.09
1759,145000,155662.27
1760,148000,107975.11
1761,158000,159226.97
1762,145000,165492.21
1763,160000,149256.35
1764,149000,140350.83
1765,150000,170119.19
1766,75000,103916.32
1767,175000,207707.53
1768,240000,248735.17
1769,197000,133001.46
1770,76000,62491.31
1771,150000,144851.54
1772,142000,142182.05
1773,140000,184506.4
1774,157000,175526.18
1775,138000,168421.89
1776,145000,135090.61
1777,180000,200590.33
1778,123000,145433.78
1779,83000,87047.31
1780,1e+05,125386.41
1781,112000,113156.82
1782,120000,148716.89
1783,147000,156588.15
1784,27000,57141.14
1785,118000,123075.87
1786,140000,153716.43
1787,76000,110575.55
1788,160000,149741.37
1789,2e+05,211271.51
1790,18000,49932.59
1791,2e+05,189193.47
1792,53000,74779.53
1793,83000,106636.66
1794,70000,78703.52
1795,14000,92242.75
1796,24000,29845.02
1797,160000,198629.12
1798,127000,132525.29
1799,90000,83891.91
1800,125000,110597.72
1801,120000,100127.76
1802,102000,97226.09
1803,133000,141350.15
1804,176000,155423.47
1805,155000,136517.88
1806,178000,171851.2
1807,150000,169280.81
1808,121000,134328.73
1809,2e+05,194439.92
1810,126000,132538.23
1811,155000,149741.37
1812,145000,163351.9
1813,160000,154356.43
1814,185000,195135.06
1815,185000,150941.17
1816,140000,148580.43
1817,2e+05,160669.98
1818,144000,173717.48
1819,150000,168703.02
1820,1e+05,125386.41
1821,110000,115784.33
1822,105000,98547.58
1823,405000,382327.29
1824,171000,213818.87
1825,160000,176526.59
1826,70000,107570.26
1827,105000,130992.47
1828,2e+05,212297.48
1829,2e+05,164120.55
1830,280000,260943.48
1831,60000,88539.54
1832,182000,183791.6
1833,175000,148449.14
1834,255000,205608.34
1835,82000,114551.9
1836,152000,196827.46
1837,160000,161027.32
1838,130000,114551.9
1839,90000,125386.41
1840,113000,157307.65
1841,92000,91707.39
1842,163000,191499.98
1843,155000,157814.07
1844,160000,149745.48
1845,120000,139052.9
1846,220000,189002.19
1847,145000,146463.56
1848,180000,222513.22
1849,420000,235168.14
1850,2e+05,209987.33
1851,165000,168031.52
1852,185000,159159.07
1853,20000,75835.88
1854,155000,152275.51
1855,1e+05,83742.58
1856,125000,149877.15
1857,185000,171433.55
1858,135000,144917.74
1859,38000,37995.62
1860,170000,141260.37
1861,195000,182174.56
1862,1e+05,82189.29
1863,150000,138389.16
1864,86000,143230.22
1865,156000,136568.65
1866,141000,139627.55
1867,146000,145292.56
1868,1e+05,97293.21
1869,130000,149827.19
1870,2e+05,182268.52
1871,130000,140565.99
1872,1e+05,83836.08
1873,2e+05,195192.18
1874,160000,187637.78
1875,95000,98947.17
1876,160000,145525.5
1877,135000,139627.55
1878,2e+05,197747.44
1879,108000,125553.17
1880,185000,181462.77
1881,108000,128340.78
1882,137000,138410.4
1883,157000,144165.7
1884,250000,202311.29
1885,198000,154674.89
1886,160000,144851.54
1887,122000,139627.55
1888,85000,99367.85
1889,150000,149931.81
1890,146000,166952.28
1891,149000,144165.7
1892,1e+05,67173.76
1893,170000,146508.39
1894,172000,150508.75
1895,140000,127748.61
1896,146000,149741.37
1897,156000,148580.43
1898,5000,35811.64
1899,15000,68881.94
1900,118000,118408.55
1901,89000,87684.09
1902,120000,127988.48
1903,112000,114551.9
1904,178000,165103.5
1905,70000,86167.98
1906,167000,142436.5
1907,120000,159775.75
1908,130000,131648.41
1909,82000,107427.99
1910,1e+05,118408.55
1911,140000,117015.66
1912,140000,148480.24
1913,170000,151872.15
1914,236000,187378.08
1915,28000,53778.88
1916,156000,154667.9
1917,165000,194724.96
1918,230000,176788.29
1919,80000,106990.41
1920,95000,109362.96
1921,193000,154320.87
1922,160000,190038.96
1923,205000,173661.06
1924,165000,168198.25
1925,160000,161064.35
1926,136000,137050.78
1927,220000,183422.83
1928,29000,54236.76
1929,157000,140274.9
1930,210000,207556.96
1931,151000,139627.55
1932,155000,123113.6
1933,144000,143857.85
1934,46000,68364.45
1935,250000,194946.01
1936,125000,121292.52
1937,5e+05,391181.13
1938,189000,218568.35
1939,2e+05,152049
1940,120000,125404.7
1941,295000,198049.26
1942,70000,90394.09
1943,160000,161457.02
1944,112000,102675.22
1945,173000,128802.51
1946,88000,96331.58
1947,13000,35480.37
1948,157000,174542.9
1949,43000,62133.96
1950,115000,143134.45
1951,164000,142624.42
1952,162000,173846.74
1953,145000,145263.34
1954,125000,163174.99
1955,11000,35157.28
1956,232000,178286.48
1957,130000,122271.36
1958,164000,179795.42
1959,180000,145783.46
1960,1e+05,143376.71
1961,180000,155129.05
1962,130000,121663.09
1963,170000,166826.96
1964,60000,55828.77
1965,142000,136519.66
1966,150000,147836.16
1967,145000,175671.7
1968,2e+05,191011.69
1969,225000,211796.48
1970,148000,174563.7
1971,266000,236078.53
1972,135000,130284.62
1973,2e+05,170350.84
1974,146000,156986.56
1975,137000,138410.4
1976,77000,131917.73
1977,165000,166157.03
1978,118000,154745.5
1979,190000,190706.88
1980,265000,177888.46
1981,175000,182125.49
1982,110000,119350.87
1983,160000,184731.42
1984,75000,97310.99
1985,110000,91043.23
1986,154000,163923.74
1987,130000,125386.41
1988,185000,195294.48
1989,123000,125221.66
1990,145000,163338.49
1991,1e+05,134025.92
1992,47000,60988.28
1993,123000,109750.9
1994,160000,151951.84
1995,145000,152096.45
1996,115000,132515.35
1997,109000,119882.22
1998,139000,141853.96
1999,80000,120610.08
2000,136000,162214.35
2001,131000,152769.42
2002,169000,161914.53
2003,2e+05,206451.87
2004,95000,104552.15
2005,165000,219696.75
2006,111000,111868.26
2007,231000,209378.26
2008,142000,155904.12
2009,145000,160354.51
2010,145000,176317.56
2011,2e+05,193460.89
2012,134000,142079.53
2013,2e+05,172360.91
2014,98000,133942.12
2015,130000,139894.99
2016,124000,142626.14
2017,150000,171150.94
2018,150000,134995.57
2019,107000,144039.74
2020,80000,103070.79
2021,130000,143427.55
2022,250000,192274.29
2023,192000,193299.7
2024,215000,182320.91
2025,126000,125386.41
2026,190000,200856.36
2027,129000,82707.55
2028,235000,194545.29
2029,155000,171433.55
2030,180000,192182
2031,115000,116827.73
2032,195000,166991.18
2033,120000,114551.9
2034,205000,185222.8
2035,175000,146188.95
2036,118000,118408.55
2037,145000,144165.7
2038,90000,100198.69
2039,230000,227252.64
2040,194000,183561.14
2041,160000,148716.89
2042,185000,173477.5
2043,163000,141622.53
2044,1e+05,117468.66
2045,205000,203307.17
2046,160000,146856.35
2047,91000,101788.95
2048,95000,107031.18
2049,130000,114124.75
2050,120000,116662.04
2051,40000,46710.25
2052,102000,97739
2053,150000,188558.05
2054,95000,167914.9
2055,120000,118874.37
2056,199000,207343.66
2057,72000,94570.37
2058,2e+05,119537.84
2059,175000,256525.59
2060,220000,187534.75
2061,155000,138249.33
2062,131000,129535.01
2063,153000,153279.6
2064,120000,114551.9
2065,170000,175401.36
2066,145000,152153.76
2067,150000,194243.81
2068,165000,194964.58
2069,81000,109584.68
2070,155000,127160.51
2071,110000,121663.09
2072,138000,145292.56
2073,325000,193299.45
2074,135000,118888.08
2075,169000,152313.48
2076,235000,214249.82
2077,103000,111515.68
2078,75000,100751.22
2079,83000,93353.81
2080,190000,183503.26
2081,150000,148580.43
2082,106000,108501.06
2083,126000,127416.69
2084,167000,175617.69
2085,171000,186601.82
2086,87000,79796.35
2087,145000,136568.65
2088,73000,93269.65
2089,92000,96354.97
2090,155000,172377.76
2091,150000,129971.02
2092,150000,157641.43
2093,150000,141138.68
2094,180000,172406.61
2095,24000,41173.48
2096,122000,121014.5
2097,175000,179525.89
2098,170000,133832.28
2099,155000,171212.71
2100,225000,193333.11
2101,1e+05,103284.55
2102,133000,145609.72
2103,128000,145433.78
2104,137000,144424.51
2105,255000,176481.08
2106,210000,206186.48
2107,87000,133811.34
2108,190000,198561.8
2109,122000,140144.86
2110,143000,137418.17
2111,165000,191496.63
2112,144000,149472.09
2113,86000,97668.45
2114,150000,149256.35
2115,120000,124707.54
2116,193000,151387.45
2117,205000,211164.88
2118,155000,137008.65
2119,175000,199338.23
2120,67000,94638.91
2121,128000,161191.2
2122,147000,143095.15
2123,160000,177819.44
2124,126000,169890.73
2125,210000,185319.11
2126,160000,175620.22
2127,162000,166437.64
2128,90000,103844.95
2129,165000,158345.38
2130,110000,142536.63
2131,185000,163488.3
2132,150000,135449.7
2133,230000,169852.5
2134,110000,101025.72
2135,123000,114551.9
2136,2e+05,182487.66
2137,210000,216797.11
2138,150000,147098.11
2139,140000,178998.76
2140,250000,203413.85
2141,233000,180097.07
2142,95000,106569.89
2143,126000,122425.26
2144,160000,154045.16
2145,165000,165205.3
2146,160000,182244.45
2147,112000,113452.66
2148,160000,154525.87
2149,170000,156205.75
2150,180000,193858.29
2151,180000,202001.6
2152,130000,128325.26
2153,66000,69806.77
2154,130000,161936.64
2155,40000,56467.62
2156,210000,141864.41
2157,32000,98714.45
2158,150000,170295.8
2159,140000,153215.44
2160,123000,132556.38
2161,120000,125101.38
2162,150000,145930.41
2163,170000,113681.62
2164,142000,191085.67
2165,150000,127697.59
2166,143000,145574.57
2167,180000,147989.55
2168,108000,114214.53
2169,84000,96069.28
2170,130000,114551.9
2171,210000,192896.07
2172,1e+05,237898.14
2173,195000,183192.08
2174,121000,184875
2175,95000,105874.64
2176,174000,194464.32
2177,180000,200651.49
2178,90000,137022.71
2179,67000,67175.92
2180,93000,141880.7
2181,112000,124371.5
2182,130000,150267.91
2183,155000,163586.07
2184,187000,175949.36
2185,220000,191732.8
2186,80000,193729.14
2187,40000,62309.63
2188,170000,154326.6
2189,125000,122027.13
2190,220000,180355.85
2191,115000,133741.24
2192,165000,154442.54
2193,225000,228978.87
2194,2e+05,201149.51
2195,82000,51443.18
2196,220000,218390.55
2197,162000,190484.36
2198,184000,171224.91
2199,165000,102422.12
2200,125000,146893.42
2201,165000,121574.17
2202,115000,97501.3
2203,160000,167457.4
2204,160000,164201.02
2205,205000,162380.16
2206,180000,191499.63
2207,191000,156529.81
2208,150000,136335.19
2209,170000,151582.75
2210,120000,157393.66
2211,120000,98884.59
2212,170000,148624.36
2213,144000,127176.9
2214,150000,172544.81
2215,165000,151588.7
2216,113000,105817.69
2217,195000,187025.67
2218,99000,89036.96
2219,97000,115740.98
2220,146000,175635.34
2221,205000,183846.63
2222,120000,151977.9
2223,150000,158750.86
2224,177000,190070.14
2225,70000,89436.37
2226,165000,156326.6
2227,93000,91212.45
2228,110000,120925.34
2229,155000,146408.39
2230,210000,151618.92
2231,105000,100010.97
2232,2e+05,171306.37
2233,158000,195856.59
2234,131000,134870.59
2235,110000,136412.77
2236,169000,176843.66
2237,220000,206322.13
2238,105000,141019.8
2239,175000,142693.58
2240,56000,66394.8
2241,184000,167813.94
2242,164000,172204.99
2243,153000,146680.57
2244,105000,105471.31
2245,140000,132586.96
2246,275000,254207.03
2247,160000,176594.26
2248,91000,80782.87
2249,155000,181060.8
2250,190000,166430.64
2251,131000,165129.5
2252,43000,62406.5
2253,93000,90876.88
2254,230000,189901.46
2255,135000,120623.23
2256,48000,121230.31
2257,158000,173620.69
2258,160000,159175.68
2259,154000,198598.76
2260,155000,133869.08
2261,140000,198282.56
2262,115000,142123.3
2263,140000,157163.59
2264,93000,114797.09
2265,82000,91995.24
2266,58000,65882.84
2267,150000,147062.51
2268,69000,93953.46
2269,165000,159097.09
2270,157000,162669.13
2271,116000,160537.29
2272,135000,143692.47
2273,137000,137056.36
2274,170000,142123.3
2275,125000,71217.93
2276,180000,153689.88
2277,145000,173437.17
2278,145000,189784.8
2279,87000,150296.36
2280,128000,147489.25
2281,250000,189612.48
2282,128000,150159.74
2283,96000,117309.73
2284,128000,135844
2285,164000,136932.98
2286,143000,182494.54
2287,160000,192560.25
2288,180000,183323.77
2289,350000,188253.72
2290,165000,148094.64
2291,145000,155501
2292,140000,132897.29
2293,125000,141848.51
2294,165000,165633.41
2295,2e+05,201464.27
2296,195000,161359.6
2297,123000,130385.01
2298,192000,179223.18
2299,125000,188771.28
2300,169000,184219.99
2301,32000,42253.3
2302,14000,146416.87
2303,180000,177874.43
2304,136000,152975.53
2305,215000,204389.4
2306,114000,118731.84
2307,104000,121887.56
2308,62000,93541.88
2309,105000,107237.4
2310,140000,104117
2311,101000,113302.57
2312,168000,148860.25
2313,149000,162023.96
2314,117000,139092.33
2315,153000,128839.03
2316,130000,126433.04
2317,95000,116811.73
2318,67000,69111.44
2319,2e+05,159832.03
2320,58000,65216.92
2321,110000,103623.92
2322,2e+05,186986.6
2323,117000,118487.1
2324,190000,210785.09
2325,162000,182851.66
2326,134000,109750.9
2327,150000,117520.64
2328,130000,152981.85
2329,155000,168849.67
2330,2e+05,123283.65
2331,135000,140732.77
2332,1e+05,135536.34
2333,123000,132556.38
2334,121000,130736.29
2335,115000,135737.8
2336,94000,98209.11
2337,127000,156372.93
2338,187000,178293.77
2339,2e+05,187534.75
2340,155000,160282.5
2341,103000,90294.33
2342,170000,165666.31
2343,125000,137236.55
2344,120000,137777.92
2345,137000,154918.95
2346,84000,128710.62
2347,82000,126405.49
2348,147000,143766.98
2349,118000,124364.08
2350,152000,182136.85
2351,27000,35907.17
2352,190000,158735.17
2353,135000,154326.6
2354,2e+05,176707.09
2355,182000,190374.35
2356,108000,105781.31
2357,105000,116429.23
2358,1e+05,111424.88
2359,190000,161126.08
2360,135000,142624.42
2361,142000,146337.61
2362,89000,116108.61
2363,87000,62767.23
2364,110000,126593.67
2365,170000,173460.34
2366,113000,121523.85
2367,180000,175164.92
2368,132000,127584.94
2369,160000,148709.95
2370,97000,137582.02
2371,240000,199338.23
2372,62000,55459.66
2373,105000,156742.02
2374,140000,136747.61
2375,120000,123360
2376,110000,108944.43
2377,183000,190862.78
2378,150000,132830.93
2379,131000,128470.66
2380,150000,167499.8
2381,130000,147870.73
2382,122000,124835.97
2383,185000,213481.82
2384,169000,170160.25
2385,75000,81458.18
2386,119000,114551.9
2387,96000,125259.2
2388,105000,116184.83
2389,110000,99280.78
2390,135000,137453.71
2391,160000,141927.5
2392,95000,90731.01
2393,193000,180926.04
2394,155000,159316.69
2395,112000,114940.27
2396,95000,89944.48
2397,212000,153105.74
2398,175000,188031.08
2399,220000,194933.81
2400,160000,146432.95
2401,110000,62412.07
2402,201000,191827.85
2403,88000,88924.26
2404,135000,152571.81
2405,71000,85927.42
2406,190000,165617.32
2407,118000,129296.84
2408,115000,122655.53
2409,206000,163606.2
2410,133000,125926.26
2411,135000,136226.09
2412,88000,83708.83
2413,155000,153288.12
2414,159000,160949.92
2415,95000,85317.43
2416,129000,124853.84
2417,150000,100199.57
2418,164000,164644.98
2419,2e+05,201299.65
2420,176000,147951.72
2421,150000,147123.11
2422,230000,241538.58
2423,50000,76192.57
2424,130000,157808.44
2425,173000,171559.23
2426,139000,113674.7
2427,78000,92496.18
2428,270000,175076.82
2429,160000,144695.25
2430,133000,140168.2
2431,160000,151291.34
2432,191000,143938.99
2433,185000,187114.48
2434,167000,162720.56
2435,75000,89567.8
2436,84000,111091.55
2437,164000,184720.89
2438,135000,141768.39
2439,113000,133556.67
2440,190000,136704.15
2441,180000,177523.27
2442,150000,164299.3
2443,155000,167980.17
2444,137000,152834.6
2445,3e+05,235486.14
2446,160000,168721.06
2447,159000,164682.02
2448,155000,143553.97
2449,220000,226545.75
2450,134000,148716.89
2451,108000,109112.13
2452,146000,141352.77
2453,154000,174881.02
2454,111000,120145.98
2455,78000,92545.77
2456,110000,120954.41
2457,110000,110384.02
2458,122000,98409.72
2459,179000,162564.32
2460,130000,85443.1
2461,78000,145644.07
2462,140000,157782.58
2463,157000,175146.89
2464,1e+05,143692.47
2465,175000,181189.45
2466,140000,147352.05
2467,142000,109273.21
2468,50000,51679.84
2469,91000,105721.83
2470,135000,127498.83
2471,165000,151793.02
2472,114000,116634.71
2473,118000,125386.41
2474,155000,139800.31
2475,64000,72047.93
2476,70000,89396.32
2477,225000,194322.02
2478,80000,134957.21
2479,180000,107508.51
2480,109000,112828.76
2481,2e+05,186242.81
2482,118000,170483.9
2483,120000,118271.29
2484,150000,167219.92
2485,125000,139315.47
2486,73000,140325.78
2487,189000,158763.9
2488,145000,138019.06
2489,156000,150943.46
2490,135000,162119.05
2491,120000,153689.88
2492,80000,84702.37
2493,48000,60548.03
2494,132000,154032.84
2495,160000,166515.01
2496,44000,57476.18
2497,150000,142896.07
2498,110000,106818.04
2499,160000,176722.6
2500,90000,122079.18
2501,157000,145292.56
2502,135000,154225.77
2503,234000,221805.38
2504,220000,201540.01
2505,160000,135470.17
2506,209000,190543.9
2507,30000,99441.44
2508,1e+05,130656.46
2509,125000,136029.07
2510,2e+05,197914.98
2511,160000,155113.02
2512,75000,98473.19
2513,195000,153861.59
2514,154000,139800.31
2515,124000,121011.36
2516,135000,138151.42
2517,32000,51680.35
2518,270000,206186.48
2519,140000,156719.78
2520,60000,48717.19
2521,144000,160287.85
2522,240000,207336.88
2523,120000,126314.5
2524,125000,153689.88
2525,127000,133365.07
2526,68000,94312.37
2527,175000,164794.76
2528,2e+05,212758.73
2529,37000,44887.46
2530,170000,209378.26
2531,150000,175011.4
2532,130000,90665.38
2533,160000,111258.32
2534,149000,146385.3
2535,150000,145929.18
2536,174000,161083.47
2537,164000,185796.14
2538,198000,196555.43
2539,383000,69230.24
2540,88000,89625.78
2541,115000,147715.01
2542,90000,96343.95
2543,190000,129391.41
2544,135000,134081.12
2545,130000,127412.54
2546,36000,56119.95
2547,150000,173461.17
2548,150000,157619.03
2549,6e+05,377834.14
2550,170000,119597.99
2551,32000,69891.19
2552,20000,29845.02
2553,158000,155752.94
2554,160000,166834.32
2555,146000,171746.56
2556,1e+05,150379.45
2557,159000,202131.48
2558,80000,101085.01
2559,130000,119495.9
2560,235000,233154.27
2561,165000,172187.99
2562,87000,98490.05
2563,186000,179368.53
2564,120000,131669.84
2565,138000,164995.48
2566,133000,148756.47
2567,119000,100054.14
2568,33000,54978.76
2569,310000,232005.43
2570,149000,167382.53
2571,90000,158926.94
2572,125000,118408.55
2573,2e+05,130998.9
2574,73000,95401
2575,101000,104642.1
2576,107000,107454.59
2577,118000,127748.61
2578,75000,84147.75
2579,120000,96978.46
2580,115000,111760.71
2581,116000,116783.03
2582,120000,135237.1
2583,110000,155538.45
2584,189000,154742.51
2585,142000,151103.55
2586,150000,170224.13
2587,75000,85883.88
2588,93000,123757.81
2589,54000,71133.5
2590,130000,128346.16
2591,190000,161765.31
2592,120000,87588.32
2593,92000,101585.13
2594,103000,104164
2595,170000,185908.76
2596,40000,40703.64
2597,137000,147805.65
2598,115000,130849.02
2599,148000,124277.48
2600,180000,168496.95
2601,132000,130765.54
2602,126000,127931.47
2603,145000,151233.19
2604,116000,123903.16
2605,74000,98100.49
2606,134000,166195.85
2607,109000,114899.23
2608,82000,100967.61
2609,140000,131843.06
2610,80000,99623.93
2611,145000,176286.79
2612,160000,151280.79
